REF_DATE,GEO,VALUE,countID
2023-07-22,Atlantic Region,102.8,
2023-07-22,Newfoundland and Labrador,105.2,
2023-07-22,Newfoundland and Labrador,107.4,
2023-07-22,Newfoundland and Labrador,102.4,
2023-07-22,"St. John's, Newfoundland and Labrador",105.2,
2023-07-22,"St. John's, Newfoundland and Labrador",107.4,
2023-07-22,"St. John's, Newfoundland and Labrador",102.4,
2023-07-22,Prince Edward Island,122.8,
2023-07-22,Prince Edward Island,127.3,
2023-07-22,Prince Edward Island,104.5,
2023-07-22,"Charlottetown, Prince Edward Island",122.8,
2023-07-22,"Charlottetown, Prince Edward Island",127.3,
2023-07-22,"Charlottetown, Prince Edward Island",104.5,
2023-07-22,Nova Scotia,122,
2023-07-22,Nova Scotia,127.5,
2023-07-22,Nova Scotia,103.5,
2023-07-22,"Halifax, Nova Scotia",122,
2023-07-22,"Halifax, Nova Scotia",127.5,
2023-07-22,"Halifax, Nova Scotia",103.5,
2023-07-22,New Brunswick,119.5,
2023-07-22,New Brunswick,121.1,
2023-07-22,New Brunswick,102.5,
2023-07-22,"Saint John, Fredericton, and Moncton, New Brunswick",119.5,
2023-07-22,"Saint John, Fredericton, and Moncton, New Brunswick",121.1,
2023-07-22,"Saint John, Fredericton, and Moncton, New Brunswick",102.5,
2023-07-22,Quebec,141.4,
2023-07-22,Quebec,149,
2023-07-22,Quebec,120.5,
2023-07-22,"Québec, Quebec",125.3,
2023-07-22,"Québec, Quebec",133.3,
2023-07-22,"Québec, Quebec",107.5,
2023-07-22,"Sherbrooke, Quebec",111.5,
2023-07-22,"Sherbrooke, Quebec",113.1,
2023-07-22,"Sherbrooke, Quebec",104.4,
2023-07-22,"Trois-Rivières, Quebec",111,
2023-07-22,"Trois-Rivières, Quebec",112.6,
2023-07-22,"Trois-Rivières, Quebec",104,
2023-07-22,"Montréal, Quebec",151.5,
2023-07-22,"Montréal, Quebec",160.6,
2023-07-22,"Montréal, Quebec",126.4,
2023-07-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",116,
2023-07-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",120.5,
2023-07-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",104.5,
2023-07-22,Ontario,127.5,
2023-07-22,Ontario,131.3,
2023-07-22,Ontario,120.6,
2023-07-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",175.8,
2023-07-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",190.2,
2023-07-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",134.5,
2023-07-22,"Oshawa, Ontario",122,
2023-07-22,"Oshawa, Ontario",125.3,
2023-07-22,"Oshawa, Ontario",114.7,
2023-07-22,"Toronto, Ontario",115.6,
2023-07-22,"Toronto, Ontario",114.6,
2023-07-22,"Toronto, Ontario",117.7,
2023-07-22,"Hamilton, Ontario",116.8,
2023-07-22,"Hamilton, Ontario",121.9,
2023-07-22,"Hamilton, Ontario",105.2,
2023-07-22,"St. Catharines-Niagara, Ontario",130.5,
2023-07-22,"St. Catharines-Niagara, Ontario",133,
2023-07-22,"St. Catharines-Niagara, Ontario",123.5,
2023-07-22,"Kitchener-Cambridge-Waterloo, Ontario",159,
2023-07-22,"Kitchener-Cambridge-Waterloo, Ontario",154.8,
2023-07-22,"Kitchener-Cambridge-Waterloo, Ontario",158.7,
2023-07-22,"Guelph, Ontario",124,
2023-07-22,"Guelph, Ontario",134.1,
2023-07-22,"Guelph, Ontario",108.1,
2023-07-22,"London, Ontario",148.1,
2023-07-22,"London, Ontario",156.1,
2023-07-22,"London, Ontario",119.5,
2023-07-22,"Windsor, Ontario",148.7,
2023-07-22,"Windsor, Ontario",149,
2023-07-22,"Windsor, Ontario",137,
2023-07-22,"Greater Sudbury, Ontario",122,
2023-07-22,"Greater Sudbury, Ontario",122.5,
2023-07-22,"Greater Sudbury, Ontario",119,
2023-07-22,Prairie Region,119.7,
2023-07-22,Prairie Region,125.9,
2023-07-22,Prairie Region,105.9,
2023-07-22,Manitoba,143.6,
2023-07-22,Manitoba,158.6,
2023-07-22,Manitoba,110.6,
2023-07-22,"Winnipeg, Manitoba",143.6,
2023-07-22,"Winnipeg, Manitoba",158.6,
2023-07-22,"Winnipeg, Manitoba",110.6,
2023-07-22,Saskatchewan,106.1,
2023-07-22,Saskatchewan,107.7,
2023-07-22,Saskatchewan,101.3,
2023-07-22,"Regina, Saskatchewan",103.1,
2023-07-22,"Regina, Saskatchewan",103.1,
2023-07-22,"Regina, Saskatchewan",101.7,
2023-07-22,"Saskatoon, Saskatchewan",108,
2023-07-22,"Saskatoon, Saskatchewan",110.5,
2023-07-22,"Saskatoon, Saskatchewan",101.3,
2023-07-22,Alberta,118,
2023-07-22,Alberta,123.4,
2023-07-22,Alberta,105.7,
2023-07-22,"Calgary, Alberta",124.9,
2023-07-22,"Calgary, Alberta",133.2,
2023-07-22,"Calgary, Alberta",107.9,
2023-07-22,"Edmonton, Alberta",110.5,
2023-07-22,"Edmonton, Alberta",113.2,
2023-07-22,"Edmonton, Alberta",103,
2023-07-22,British Columbia,128.7,
2023-07-22,British Columbia,128.3,
2023-07-22,British Columbia,121.5,
2023-07-22,"Kelowna, British Columbia",124.6,
2023-07-22,"Kelowna, British Columbia",128.4,
2023-07-22,"Kelowna, British Columbia",118.9,
2023-07-22,"Vancouver, British Columbia",129.4,
2023-07-22,"Vancouver, British Columbia",127.6,
2023-07-22,"Vancouver, British Columbia",122.7,
2023-07-22,"Victoria, British Columbia",125.3,
2023-07-22,"Victoria, British Columbia",132.1,
2023-07-22,"Victoria, British Columbia",111.4,
2023-08-22,Canada,126.1,
2023-08-22,Canada,129.8,
2023-08-22,Canada,117.2,
2023-08-22,Atlantic Region,117.4,
2023-08-22,Atlantic Region,121.1,
2023-08-22,Atlantic Region,102.8,
2023-08-22,Newfoundland and Labrador,105.2,
2023-08-22,Newfoundland and Labrador,107.4,
2023-08-22,Newfoundland and Labrador,102.4,
2023-08-22,"St. John's, Newfoundland and Labrador",105.2,
2023-08-22,"St. John's, Newfoundland and Labrador",107.4,
2023-08-22,"St. John's, Newfoundland and Labrador",102.4,
2023-08-22,Prince Edward Island,122.8,
2023-08-22,Prince Edward Island,127.3,
2023-08-22,Prince Edward Island,104.5,
2023-08-22,"Charlottetown, Prince Edward Island",122.8,
2023-08-22,"Charlottetown, Prince Edward Island",127.3,
2023-08-22,"Charlottetown, Prince Edward Island",104.5,
2023-08-22,Nova Scotia,122,
2023-08-22,Nova Scotia,127.5,
2023-08-22,Nova Scotia,103.5,
2023-08-22,"Halifax, Nova Scotia",122,
2023-08-22,"Halifax, Nova Scotia",127.5,
2023-08-22,"Halifax, Nova Scotia",103.5,
2023-08-22,New Brunswick,119.5,
2023-08-22,New Brunswick,121.1,
2023-08-22,New Brunswick,102.5,
2023-08-22,"Saint John, Fredericton, and Moncton, New Brunswick",119.5,
2023-08-22,"Saint John, Fredericton, and Moncton, New Brunswick",121.1,
2023-08-22,"Saint John, Fredericton, and Moncton, New Brunswick",102.5,
2023-08-22,Quebec,141.5,
2023-08-22,Quebec,149.1,
2023-08-22,Quebec,120.5,
2023-08-22,"Québec, Quebec",125.3,
2023-08-22,"Québec, Quebec",133.3,
2023-08-22,"Québec, Quebec",107.5,
2023-08-22,"Sherbrooke, Quebec",111.5,
2023-08-22,"Sherbrooke, Quebec",113.1,
2023-08-22,"Sherbrooke, Quebec",104.4,
2023-08-22,"Trois-Rivières, Quebec",111,
2023-08-22,"Trois-Rivières, Quebec",112.6,
2023-08-22,"Trois-Rivières, Quebec",104,
2023-08-22,"Montréal, Quebec",151.5,
2023-08-22,"Montréal, Quebec",160.7,
2023-08-22,"Montréal, Quebec",126.4,
2023-08-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",116,
2023-08-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",120.5,
2023-08-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",104.5,
2023-08-22,Ontario,127.6,
2023-08-22,Ontario,131.3,
2023-08-22,Ontario,120.8,
2023-08-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",175.7,
2023-08-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",189.4,
2023-08-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",136.9,
2023-08-22,"Oshawa, Ontario",122,
2023-08-22,"Oshawa, Ontario",125.3,
2023-08-22,"Oshawa, Ontario",114.7,
2023-08-22,"Toronto, Ontario",115.6,
2023-08-22,"Toronto, Ontario",114.6,
2023-08-22,"Toronto, Ontario",117.7,
2023-08-22,"Hamilton, Ontario",116.8,
2023-08-22,"Hamilton, Ontario",121.9,
2023-08-22,"Hamilton, Ontario",105.2,
2023-08-22,"St. Catharines-Niagara, Ontario",130.5,
2023-08-22,"St. Catharines-Niagara, Ontario",133,
2023-08-22,"St. Catharines-Niagara, Ontario",123.5,
2023-08-22,"Kitchener-Cambridge-Waterloo, Ontario",159.4,
2023-08-22,"Kitchener-Cambridge-Waterloo, Ontario",155.4,
2023-08-22,"Kitchener-Cambridge-Waterloo, Ontario",158.7,
2023-08-22,"Guelph, Ontario",124,
2023-08-22,"Guelph, Ontario",134.1,
2023-08-22,"Guelph, Ontario",108.1,
2023-08-22,"London, Ontario",148.1,
2023-08-22,"London, Ontario",156.1,
2023-08-22,"London, Ontario",119.5,
2023-08-22,"Windsor, Ontario",148.7,
2023-08-22,"Windsor, Ontario",149,
2023-08-22,"Windsor, Ontario",137,
2023-08-22,"Greater Sudbury, Ontario",122,
2023-08-22,"Greater Sudbury, Ontario",122.5,
2023-08-22,"Greater Sudbury, Ontario",119,
2023-08-22,Prairie Region,120,
2023-08-22,Prairie Region,126.5,
2023-08-22,Prairie Region,105.7,
2023-08-22,Manitoba,143.6,
2023-08-22,Manitoba,158.6,
2023-08-22,Manitoba,110.6,
2023-08-22,"Winnipeg, Manitoba",143.6,
2023-08-22,"Winnipeg, Manitoba",158.6,
2023-08-22,"Winnipeg, Manitoba",110.6,
2023-08-22,Saskatchewan,106.7,
2023-08-22,Saskatchewan,112.7,
2023-08-22,Saskatchewan,97.1,
2023-08-22,"Regina, Saskatchewan",103.1,
2023-08-22,"Regina, Saskatchewan",103.1,
2023-08-22,"Regina, Saskatchewan",101.7,
2023-08-22,"Saskatoon, Saskatchewan",109,
2023-08-22,"Saskatoon, Saskatchewan",118.4,
2023-08-22,"Saskatoon, Saskatchewan",94.8,
2023-08-22,Alberta,118.2,
2023-08-22,Alberta,123.7,
2023-08-22,Alberta,105.9,
2023-08-22,"Calgary, Alberta",125.2,
2023-08-22,"Calgary, Alberta",133.6,
2023-08-22,"Calgary, Alberta",108.2,
2023-08-22,"Edmonton, Alberta",110.6,
2023-08-22,"Edmonton, Alberta",113.4,
2023-08-22,"Edmonton, Alberta",103,
2023-08-22,British Columbia,128.7,
2023-08-22,British Columbia,128.3,
2023-08-22,British Columbia,121.5,
2023-08-22,"Kelowna, British Columbia",124.6,
2023-08-22,"Kelowna, British Columbia",128.5,
2023-08-22,"Kelowna, British Columbia",118.8,
2023-08-22,"Vancouver, British Columbia",129.4,
2023-08-22,"Vancouver, British Columbia",127.6,
2023-08-22,"Vancouver, British Columbia",122.7,
2023-08-22,"Victoria, British Columbia",125.3,
2023-08-22,"Victoria, British Columbia",132.1,
2023-08-22,"Victoria, British Columbia",111.4,
2023-09-22,Canada,126,
2023-09-22,Canada,129.7,
2023-09-22,Canada,117.1,
2023-09-22,Atlantic Region,117.4,
2023-09-22,Atlantic Region,121.2,
2023-09-22,Atlantic Region,102.8,
2023-09-22,Newfoundland and Labrador,105.6,
2023-09-22,Newfoundland and Labrador,108.1,
2023-09-22,Newfoundland and Labrador,102.4,
2023-09-22,"St. John's, Newfoundland and Labrador",105.6,
2023-09-22,"St. John's, Newfoundland and Labrador",108.1,
2023-09-22,"St. John's, Newfoundland and Labrador",102.4,
2023-09-22,Prince Edward Island,122.6,
2023-09-22,Prince Edward Island,127,
2023-09-22,Prince Edward Island,104.5,
2023-09-22,"Charlottetown, Prince Edward Island",122.6,
2023-09-22,"Charlottetown, Prince Edward Island",127,
2023-09-22,"Charlottetown, Prince Edward Island",104.5,
2023-09-22,Nova Scotia,122,
2023-09-22,Nova Scotia,127.5,
2023-09-22,Nova Scotia,103.5,
2023-09-22,"Halifax, Nova Scotia",122,
2023-09-22,"Halifax, Nova Scotia",127.5,
2023-09-22,"Halifax, Nova Scotia",103.5,
2023-09-22,New Brunswick,119.5,
2023-09-22,New Brunswick,121.1,
2023-09-22,New Brunswick,102.5,
2023-09-22,"Saint John, Fredericton, and Moncton, New Brunswick",119.5,
2023-09-22,"Saint John, Fredericton, and Moncton, New Brunswick",121.1,
2023-09-22,"Saint John, Fredericton, and Moncton, New Brunswick",102.5,
2023-09-22,Quebec,141.3,
2023-09-22,Quebec,149,
2023-09-22,Quebec,120.3,
2023-09-22,"Québec, Quebec",125.3,
2023-09-22,"Québec, Quebec",133.3,
2023-09-22,"Québec, Quebec",107.5,
2023-09-22,"Sherbrooke, Quebec",111.5,
2023-09-22,"Sherbrooke, Quebec",113.1,
2023-09-22,"Sherbrooke, Quebec",104.4,
2023-09-22,"Trois-Rivières, Quebec",111,
2023-09-22,"Trois-Rivières, Quebec",112.6,
2023-09-22,"Trois-Rivières, Quebec",104,
2023-09-22,"Montréal, Quebec",151.4,
2023-09-22,"Montréal, Quebec",160.6,
2023-09-22,"Montréal, Quebec",126.1,
2023-09-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",116,
2023-09-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",120.5,
2023-09-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",104.5,
2023-09-22,Ontario,127.4,
2023-09-22,Ontario,131.2,
2023-09-22,Ontario,120.6,
2023-09-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",175.7,
2023-09-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",189.4,
2023-09-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",136.9,
2023-09-22,"Oshawa, Ontario",122,
2023-09-22,"Oshawa, Ontario",125.3,
2023-09-22,"Oshawa, Ontario",114.7,
2023-09-22,"Toronto, Ontario",115.6,
2023-09-22,"Toronto, Ontario",114.6,
2023-09-22,"Toronto, Ontario",117.7,
2023-09-22,"Hamilton, Ontario",116.1,
2023-09-22,"Hamilton, Ontario",121.3,
2023-09-22,"Hamilton, Ontario",104.5,
2023-09-22,"St. Catharines-Niagara, Ontario",130.1,
2023-09-22,"St. Catharines-Niagara, Ontario",132.7,
2023-09-22,"St. Catharines-Niagara, Ontario",122.8,
2023-09-22,"Kitchener-Cambridge-Waterloo, Ontario",158.4,
2023-09-22,"Kitchener-Cambridge-Waterloo, Ontario",154.7,
2023-09-22,"Kitchener-Cambridge-Waterloo, Ontario",156.7,
2023-09-22,"Guelph, Ontario",124,
2023-09-22,"Guelph, Ontario",134.1,
2023-09-22,"Guelph, Ontario",108.1,
2023-09-22,"London, Ontario",148.1,
2023-09-22,"London, Ontario",156.1,
2023-09-22,"London, Ontario",119.5,
2023-09-22,"Windsor, Ontario",147.8,
2023-09-22,"Windsor, Ontario",148.5,
2023-09-22,"Windsor, Ontario",134.1,
2023-09-22,"Greater Sudbury, Ontario",122,
2023-09-22,"Greater Sudbury, Ontario",122.5,
2023-09-22,"Greater Sudbury, Ontario",119,
2023-09-22,Prairie Region,119.8,
2023-09-22,Prairie Region,126.4,
2023-09-22,Prairie Region,105.6,
2023-09-22,Manitoba,143.6,
2023-09-22,Manitoba,158.6,
2023-09-22,Manitoba,110.6,
2023-09-22,"Winnipeg, Manitoba",143.6,
2023-09-22,"Winnipeg, Manitoba",158.6,
2023-09-22,"Winnipeg, Manitoba",110.6,
2023-09-22,Saskatchewan,106.9,
2023-09-22,Saskatchewan,112.6,
2023-09-22,Saskatchewan,97.7,
2023-09-22,"Regina, Saskatchewan",102.9,
2023-09-22,"Regina, Saskatchewan",103,
2023-09-22,"Regina, Saskatchewan",101.3,
2023-09-22,"Saskatoon, Saskatchewan",109.3,
2023-09-22,"Saskatoon, Saskatchewan",118.3,
2023-09-22,"Saskatoon, Saskatchewan",95.9,
2023-09-22,Alberta,118,
2023-09-22,Alberta,123.5,
2023-09-22,Alberta,105.7,
2023-09-22,"Calgary, Alberta",124.6,
2023-09-22,"Calgary, Alberta",133,
2023-09-22,"Calgary, Alberta",107.6,
2023-09-22,"Edmonton, Alberta",110.8,
2023-09-22,"Edmonton, Alberta",113.5,
2023-09-22,"Edmonton, Alberta",103.3,
2023-09-22,British Columbia,128.7,
2023-09-22,British Columbia,128.3,
2023-09-22,British Columbia,121.5,
2023-09-22,"Kelowna, British Columbia",124.6,
2023-09-22,"Kelowna, British Columbia",128.5,
2023-09-22,"Kelowna, British Columbia",118.8,
2023-09-22,"Vancouver, British Columbia",129.4,
2023-09-22,"Vancouver, British Columbia",127.6,
2023-09-22,"Vancouver, British Columbia",122.7,
2023-09-22,"Victoria, British Columbia",125.3,
2023-09-22,"Victoria, British Columbia",132.1,
2023-09-22,"Victoria, British Columbia",111.4,
2023-10-22,Canada,125.7,
2023-10-22,Canada,129.4,
2023-10-22,Canada,116.7,
2023-10-22,Atlantic Region,117.4,
2023-10-22,Atlantic Region,121.2,
2023-10-22,Atlantic Region,102.8,
2023-10-22,Newfoundland and Labrador,105.6,
2023-10-22,Newfoundland and Labrador,108.1,
2023-10-22,Newfoundland and Labrador,102.4,
2023-10-22,"St. John's, Newfoundland and Labrador",105.6,
2023-10-22,"St. John's, Newfoundland and Labrador",108.1,
2023-10-22,"St. John's, Newfoundland and Labrador",102.4,
2023-10-22,Prince Edward Island,122.6,
2023-10-22,Prince Edward Island,127,
2023-10-22,Prince Edward Island,104.5,
2023-10-22,"Charlottetown, Prince Edward Island",122.6,
2023-10-22,"Charlottetown, Prince Edward Island",127,
2023-10-22,"Charlottetown, Prince Edward Island",104.5,
2023-10-22,Nova Scotia,122,
2023-10-22,Nova Scotia,127.5,
2023-10-22,Nova Scotia,103.5,
2023-10-22,"Halifax, Nova Scotia",122,
2023-10-22,"Halifax, Nova Scotia",127.5,
2023-10-22,"Halifax, Nova Scotia",103.5,
2023-10-22,New Brunswick,119.5,
2023-10-22,New Brunswick,121.1,
2023-10-22,New Brunswick,102.5,
2023-10-22,"Saint John, Fredericton, and Moncton, New Brunswick",119.5,
2023-10-22,"Saint John, Fredericton, and Moncton, New Brunswick",121.1,
2023-10-22,"Saint John, Fredericton, and Moncton, New Brunswick",102.5,
2023-10-22,Quebec,141.9,
2023-10-22,Quebec,149.7,
2023-10-22,Quebec,120.5,
2023-10-22,"Québec, Quebec",125.8,
2023-10-22,"Québec, Quebec",133.7,
2023-10-22,"Québec, Quebec",108,
2023-10-22,"Sherbrooke, Quebec",111.5,
2023-10-22,"Sherbrooke, Quebec",113.1,
2023-10-22,"Sherbrooke, Quebec",104.4,
2023-10-22,"Trois-Rivières, Quebec",111,
2023-10-22,"Trois-Rivières, Quebec",112.6,
2023-10-22,"Trois-Rivières, Quebec",104,
2023-10-22,"Montréal, Quebec",152,
2023-10-22,"Montréal, Quebec",161.5,
2023-10-22,"Montréal, Quebec",126.3,
2023-10-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",116,
2023-10-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",120.5,
2023-10-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",104.5,
2023-10-22,Ontario,127.4,
2023-10-22,Ontario,131.2,
2023-10-22,Ontario,120.5,
2023-10-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",175.9,
2023-10-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",189.8,
2023-10-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",136.9,
2023-10-22,"Oshawa, Ontario",122,
2023-10-22,"Oshawa, Ontario",125.3,
2023-10-22,"Oshawa, Ontario",114.7,
2023-10-22,"Toronto, Ontario",115.6,
2023-10-22,"Toronto, Ontario",114.6,
2023-10-22,"Toronto, Ontario",117.7,
2023-10-22,"Hamilton, Ontario",116.1,
2023-10-22,"Hamilton, Ontario",121.3,
2023-10-22,"Hamilton, Ontario",104.5,
2023-10-22,"St. Catharines-Niagara, Ontario",130.1,
2023-10-22,"St. Catharines-Niagara, Ontario",132.7,
2023-10-22,"St. Catharines-Niagara, Ontario",122.8,
2023-10-22,"Kitchener-Cambridge-Waterloo, Ontario",158.8,
2023-10-22,"Kitchener-Cambridge-Waterloo, Ontario",155.4,
2023-10-22,"Kitchener-Cambridge-Waterloo, Ontario",156.7,
2023-10-22,"Guelph, Ontario",124,
2023-10-22,"Guelph, Ontario",134.1,
2023-10-22,"Guelph, Ontario",108.1,
2023-10-22,"London, Ontario",147.5,
2023-10-22,"London, Ontario",155.5,
2023-10-22,"London, Ontario",119,
2023-10-22,"Windsor, Ontario",147.8,
2023-10-22,"Windsor, Ontario",148.5,
2023-10-22,"Windsor, Ontario",134.1,
2023-10-22,"Greater Sudbury, Ontario",122,
2023-10-22,"Greater Sudbury, Ontario",122.5,
2023-10-22,"Greater Sudbury, Ontario",119,
2023-10-22,Prairie Region,119.4,
2023-10-22,Prairie Region,125.8,
2023-10-22,Prairie Region,105.6,
2023-10-22,Manitoba,142.6,
2023-10-22,Manitoba,157.2,
2023-10-22,Manitoba,110.8,
2023-10-22,"Winnipeg, Manitoba",142.6,
2023-10-22,"Winnipeg, Manitoba",157.2,
2023-10-22,"Winnipeg, Manitoba",110.8,
2023-10-22,Saskatchewan,106.9,
2023-10-22,Saskatchewan,112.7,
2023-10-22,Saskatchewan,97.6,
2023-10-22,"Regina, Saskatchewan",102.5,
2023-10-22,"Regina, Saskatchewan",102.6,
2023-10-22,"Regina, Saskatchewan",101,
2023-10-22,"Saskatoon, Saskatchewan",109.5,
2023-10-22,"Saskatoon, Saskatchewan",118.7,
2023-10-22,"Saskatoon, Saskatchewan",95.9,
2023-10-22,Alberta,117.7,
2023-10-22,Alberta,123,
2023-10-22,Alberta,105.7,
2023-10-22,"Calgary, Alberta",124.6,
2023-10-22,"Calgary, Alberta",132.9,
2023-10-22,"Calgary, Alberta",107.8,
2023-10-22,"Edmonton, Alberta",110.1,
2023-10-22,"Edmonton, Alberta",112.6,
2023-10-22,"Edmonton, Alberta",103.1,
2023-10-22,British Columbia,127.8,
2023-10-22,British Columbia,127.6,
2023-10-22,British Columbia,120.4,
2023-10-22,"Kelowna, British Columbia",124.2,
2023-10-22,"Kelowna, British Columbia",127.9,
2023-10-22,"Kelowna, British Columbia",118.8,
2023-10-22,"Vancouver, British Columbia",128.4,
2023-10-22,"Vancouver, British Columbia",126.9,
2023-10-22,"Vancouver, British Columbia",121.5,
2023-10-22,"Victoria, British Columbia",125,
2023-10-22,"Victoria, British Columbia",131.9,
2023-10-22,"Victoria, British Columbia",110.8,
2023-11-22,Canada,125.5,
2023-11-22,Canada,129.3,
2023-11-22,Canada,116.6,
2023-11-22,Atlantic Region,117.4,
2023-11-22,Atlantic Region,121.2,
2023-11-22,Atlantic Region,102.8,
2023-11-22,Newfoundland and Labrador,105.6,
2023-11-22,Newfoundland and Labrador,108.1,
2023-11-22,Newfoundland and Labrador,102.4,
2023-11-22,"St. John's, Newfoundland and Labrador",105.6,
2023-11-22,"St. John's, Newfoundland and Labrador",108.1,
2023-11-22,"St. John's, Newfoundland and Labrador",102.4,
2023-11-22,Prince Edward Island,122.6,
2023-11-22,Prince Edward Island,127,
2023-11-22,Prince Edward Island,104.5,
2023-11-22,"Charlottetown, Prince Edward Island",122.6,
2023-11-22,"Charlottetown, Prince Edward Island",127,
2023-11-22,"Charlottetown, Prince Edward Island",104.5,
2023-11-22,Nova Scotia,122,
2023-11-22,Nova Scotia,127.5,
2023-11-22,Nova Scotia,103.5,
2023-11-22,"Halifax, Nova Scotia",122,
2023-11-22,"Halifax, Nova Scotia",127.5,
2023-11-22,"Halifax, Nova Scotia",103.5,
2023-11-22,New Brunswick,119.5,
2023-11-22,New Brunswick,121.1,
2023-11-22,New Brunswick,102.5,
2023-11-22,"Saint John, Fredericton, and Moncton, New Brunswick",119.5,
2023-11-22,"Saint John, Fredericton, and Moncton, New Brunswick",121.1,
2023-11-22,"Saint John, Fredericton, and Moncton, New Brunswick",102.5,
2023-11-22,Quebec,141.4,
2023-11-22,Quebec,149.2,
2023-11-22,Quebec,120.2,
2023-11-22,"Québec, Quebec",126.1,
2023-11-22,"Québec, Quebec",134.3,
2023-11-22,"Québec, Quebec",108,
2023-11-22,"Sherbrooke, Quebec",111.5,
2023-11-22,"Sherbrooke, Quebec",113.1,
2023-11-22,"Sherbrooke, Quebec",104.4,
2023-11-22,"Trois-Rivières, Quebec",111,
2023-11-22,"Trois-Rivières, Quebec",112.6,
2023-11-22,"Trois-Rivières, Quebec",104,
2023-11-22,"Montréal, Quebec",151.3,
2023-11-22,"Montréal, Quebec",160.7,
2023-11-22,"Montréal, Quebec",125.9,
2023-11-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",116,
2023-11-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",120.5,
2023-11-22,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",104.5,
2023-11-22,Ontario,127.3,
2023-11-22,Ontario,131.1,
2023-11-22,Ontario,120.5,
2023-11-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",175.1,
2023-11-22,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",188.9,
